frame,read,detect,crop,infer,e2e_ms,output
14880,0.943,7.6767,4.2883,2.3288,15.2368,0.226955
14881,0.9122,7.7604,4.3047,2.3346,15.312,0.056364
14882,0.9515,7.7829,4.2812,2.3543,15.3699,0.036179
14883,0.9416,7.7751,4.306,2.3072,15.3299,0.016836
14884,0.9762,7.7198,4.2981,2.3265,15.3205,0.009988
14885,0.927,7.7743,4.3329,2.314,15.3483,0.025372
14886,0.9604,7.7537,4.3731,2.332,15.4191,0.014485
14887,0.9432,7.8462,4.3355,2.3432,15.4681,0.014336
14888,0.9537,8.008,4.2971,2.3365,15.5953,0.039369
14889,0.8984,7.8406,4.3029,2.3372,15.3791,0.043141
14890,0.9516,7.702,4.3008,2.3345,15.289,0.053635
14891,0.9381,7.6855,4.311,2.2927,15.2274,0.043883
14892,0.9816,7.6513,4.3064,2.2865,15.2258,0.045425
14893,0.8896,7.8125,4.3001,2.3229,15.3252,0.048191
14894,0.9449,7.8393,4.2904,2.3433,15.4179,0.042863
14895,0.9342,7.7813,4.326,2.3478,15.3894,0.039803
14896,0.9419,7.6106,4.2615,2.3404,15.1543,0.027345
14897,0.8929,7.808,4.3061,2.299,15.306,0.031484
14898,0.9619,7.7422,4.2884,2.3064,15.2988,0.01924
14899,0.9406,7.7995,4.2872,2.3291,15.3564,0.012311
14900,0.9485,7.7439,4.3147,2.3335,15.3407,0.013367
14901,0.9052,7.773,4.339,2.3464,15.3637,0.005334
14902,0.9599,7.6967,4.3295,2.3402,15.3263,0.004738
14903,0.9622,7.7909,4.364,2.308,15.425,0.007619
14904,0.9485,7.7031,4.4056,2.3103,15.3675,0.005857
14905,0.9367,7.7938,4.3889,2.3017,15.4211,0.00497
14906,0.9655,7.6882,4.3077,2.3404,15.3017,0.013528
14907,0.9387,7.7442,4.2938,2.3299,15.3066,0.014616
14908,0.9586,7.7014,4.384,2.3481,15.3922,0.018232
14909,0.9001,7.7932,4.3202,2.3501,15.3635,0.023044
14910,0.9423,7.7268,4.4109,3.4818,16.5618,0.018175
14911,0.9747,7.7752,4.3232,2.3385,15.4115,0.017368
14912,0.9542,7.7135,4.2996,2.3008,15.2681,0.014729
14913,0.9127,7.7401,4.3641,2.3056,15.3226,0.008718
14914,0.9933,7.7696,4.3806,2.3096,15.4532,0.009874
14915,0.9653,8.0856,4.353,2.313,15.7168,0.013656
14916,0.9693,7.7749,4.3256,2.3266,15.3964,0.015915
14917,0.9222,7.8394,4.3344,2.3658,15.4617,0.015437
14918,0.9709,7.7657,4.3831,2.3606,15.4803,0.02529
14919,0.9667,7.8519,4.3677,2.3454,15.5317,0.023174
14920,0.9829,7.7387,4.3718,2.3478,15.4412,0.024325
14921,0.9118,7.7808,4.3999,2.3024,15.3949,0.02169
14922,1.0068,7.7545,4.3528,2.3065,15.4205,0.013115
14923,0.9992,7.7688,4.3564,2.3152,15.4396,0.013257
14924,0.9732,7.6775,4.38,2.3225,15.3533,0.013956
14925,0.8828,7.7843,4.3403,2.3255,15.3328,0.00969
14926,0.9792,7.8466,4.332,2.3225,15.4803,0.140435
14927,0.9752,7.7892,4.3653,2.3698,15.4995,0.041305
14928,0.9824,7.689,4.3632,2.3216,15.3562,0.076873
14929,0.9639,7.8153,4.3801,2.3165,15.4758,0.013146
14930,1.007,7.8016,4.4407,2.2917,15.541,0.018335
14931,1.0438,7.8899,4.3669,2.3135,15.6141,0.106497
14932,0.9836,7.6613,4.3134,2.3261,15.2844,0.040029
14933,0.9209,7.8248,4.394,2.325,15.4647,0.109722
14934,0.9838,7.7803,4.4083,2.3283,15.5007,0.078582
14935,0.9793,7.8062,4.3564,2.3477,15.4895,0.069788
14936,0.979,7.7912,4.4738,2.3594,15.6034,0.097133
14937,0.905,7.8437,4.4005,2.3166,15.4657,0.093915
14938,1.005,7.7745,4.3633,2.316,15.4589,0.082605
14939,1.0044,7.8033,4.369,2.3024,15.4792,0.026552
14940,0.949,7.7,4.3912,2.3296,15.3698,0.020066
14941,0.9026,8.1562,4.4044,2.3372,15.8004,0.017303
14942,0.9709,7.7191,4.4308,2.328,15.4488,0.033294
14943,0.9747,7.791,4.3375,2.3395,15.4426,0.032792
14944,0.9472,7.6933,4.357,2.3516,15.3492,0.030887
14945,0.939,7.8391,4.3535,2.3374,15.4691,0.067851
14946,0.958,7.8035,4.3889,2.3041,15.4545,0.056758
14947,0.9597,7.7455,4.4063,2.3152,15.4267,0.056408
14948,0.9791,7.6755,4.3567,2.297,15.3083,0.035745
14949,0.9197,7.7952,4.3753,2.3303,15.4205,0.025847
14950,0.9536,7.7115,4.3898,2.333,15.3878,0.024101
14951,0.9441,7.7697,4.338,2.3463,15.3981,0.028323
14952,0.9499,7.6856,4.3289,2.3463,15.3106,0.03011
14953,0.915,7.7646,4.3255,2.3163,15.3215,0.022931
14954,0.9913,7.7194,4.318,2.3194,15.3482,0.024032
14955,0.9397,7.8996,4.3318,2.3054,15.4765,0.022279
14956,0.9506,7.7854,4.3089,2.3178,15.3627,0.02377
14957,0.9019,7.7809,4.3389,2.3282,15.35,0.026045
14958,0.9682,7.746,4.3323,2.3494,15.3959,0.019206
14959,0.9514,7.7372,4.327,2.3372,15.3527,0.020358
14960,0.9644,7.731,4.3634,2.3164,15.3752,0.022183
14961,0.9517,7.8342,4.3348,2.3141,15.4347,0.010124
14962,0.976,7.7252,4.3618,2.3197,15.3827,0.008767
14963,0.942,7.7591,4.3526,2.3315,15.3852,0.048505
14964,0.9465,7.7143,4.3746,2.3423,15.3777,0.031506
14965,0.9139,7.8289,4.3083,2.3443,15.3954,0.041349
14966,0.9612,7.6094,4.3209,2.3361,15.2276,0.058965
14967,0.9528,7.7848,4.3416,2.3337,15.4129,0.069632
14968,0.9702,8.013,4.3093,2.3047,15.5973,0.062396
14969,0.9257,7.8573,4.3181,2.3226,15.4238,0.054558
14970,0.9928,7.7342,4.2818,2.3365,15.3453,0.097945
14971,0.9588,7.8134,4.3071,2.3273,15.4066,0.014039
14972,0.9507,7.7133,6.3553,2.2944,17.3137,0.017131
14973,0.9005,7.8135,4.3418,2.3018,15.3576,0.022334
14974,0.9869,7.7637,4.3118,2.3153,15.3777,0.014666
14975,0.9674,7.7561,4.3065,2.3288,15.3588,0.020255
14976,0.9568,7.678,4.3351,2.3416,15.3115,0.023232
14977,0.9153,7.8524,4.3125,2.35,15.4301,0.026163
14978,0.9638,7.8028,4.284,2.2985,15.3491,0.025577
14979,0.9785,7.7326,4.2908,2.3116,15.3135,0.024904
14980,0.9682,7.6926,4.2986,2.3273,15.2866,0.020847
14981,0.9054,7.7258,4.3175,2.3705,15.3192,0.01234
14982,0.9914,7.7163,4.2841,2.3423,15.3341,0.011496
14983,0.9672,7.7576,4.2944,2.3462,15.3654,0.010443
14984,0.9479,7.7229,4.311,2.316,15.2978,0.010568
14985,0.92,7.8021,4.3314,2.337,15.3906,0.010065
14986,1.0399,7.6969,4.3759,2.3,15.4127,0.012831
14987,0.9681,7.8203,4.3111,2.3276,15.4272,0.01222
14988,0.9552,7.7029,4.3488,2.3251,15.332,0.0142
14989,0.9025,7.7915,4.3685,2.3535,15.4162,0.013814
14990,0.9838,7.7294,4.2956,2.6259,15.6348,0.038566
14991,1.1228,8.3824,4.3397,2.3416,16.1865,0.003951
14992,0.9543,7.733,4.314,2.3812,15.3825,0.004015
14993,0.8976,7.8248,4.3253,2.3031,15.3508,0.004098
14994,1.0381,8.0651,4.3822,2.3002,15.7856,0.001368
14995,1.0246,7.7813,4.325,2.3121,15.4429,0.001136
14996,1.0161,7.7067,4.3173,2.3102,15.3502,0.001196
14997,0.898,7.7897,4.336,2.3303,15.354,0.001542
14998,0.9838,7.7382,4.2818,2.3485,15.3522,0.002005
14999,0.9727,7.7297,4.3336,2.3476,15.3836,0.002182
15000,0.9381,7.656,4.3143,2.3355,15.2437,0.002358
15001,0.9332,7.9361,4.3407,2.3069,15.5169,0.084274
15002,1.0076,7.8084,4.3641,2.3086,15.4887,0.997569
15003,1.0065,7.7866,4.4121,2.3061,15.5114,0.999995
15004,0.9809,7.7896,4.3058,2.351,15.4273,0.999996
15005,0.914,7.8013,4.3199,2.3235,15.3587,0.999952
15006,0.9832,7.7564,4.3572,2.3156,15.4124,0.999665
15007,0.9754,7.774,4.3846,2.3708,15.5049,0.742513
15008,0.9725,7.653,4.3453,2.3388,15.3096,0.182006
15009,0.9313,7.8129,4.3155,2.3075,15.3671,0.216929
15010,0.9934,7.73,4.3719,2.3051,15.4004,0.054319
15011,0.9486,7.7633,4.2803,2.3417,15.3339,0.033398
15012,0.9887,7.7323,4.2998,2.3285,15.3494,0.035112
15013,0.9644,7.7247,4.3206,2.338,15.3477,0.036116
15014,0.9315,7.7764,4.3753,2.3563,15.4395,0.052481
15015,0.8772,7.7701,4.386,2.3508,15.3841,0.062307
15016,0.9466,7.7754,4.4036,2.3396,15.4652,0.072239
15017,1.004,7.85,4.2999,2.3096,15.4635,0.078754
15018,1.0057,7.7588,4.4131,2.3125,15.4901,0.079069
15019,0.8956,7.7854,4.4209,2.3443,15.4462,0.128437
15020,0.9734,7.7736,4.3722,2.3328,15.4519,0.181768
15021,0.9605,8.0764,4.3888,2.3368,15.7624,0.049467
15022,0.9451,7.7195,4.3979,2.337,15.3995,0.131634
15023,0.9047,7.7807,4.4014,2.3435,15.4304,0.110425
15024,0.9722,7.7004,4.4281,2.3091,15.4098,0.107714
15025,0.9879,7.7694,4.446,2.3097,15.5129,0.085746
15026,0.9787,7.7679,4.3821,2.3109,15.4396,0.267248
15027,0.9178,7.9145,4.4165,2.3078,15.5566,0.293822
15028,0.9728,7.7633,4.3638,2.3197,15.4195,0.328994
15029,0.9603,7.7803,4.3697,2.3373,15.4476,0.315873
15030,0.9351,7.7128,4.3872,2.3571,15.3922,0.10577
15031,0.8857,7.7345,4.4033,2.339,15.3625,0.110892
15032,0.9681,7.7405,4.4053,2.3236,15.4376,0.314963
15033,0.9981,7.7851,4.3784,2.3088,15.4704,0.11247
15034,0.9835,7.6624,4.4516,2.2985,15.3961,0.135219
15035,0.8965,7.7935,4.4217,2.3202,15.4319,0.160834
15036,0.9703,7.7865,4.4315,2.3439,15.5322,0.013375
15037,0.9731,7.8207,4.3843,2.339,15.5171,0.01902
15038,0.944,7.7431,4.4116,2.3465,15.4453,0.020798
15039,0.9064,7.7881,4.523,2.35,15.5675,0.024254
15040,0.9699,7.7893,4.4,2.3388,15.4979,0.017963
15041,0.9743,7.7425,4.3753,2.31,15.4021,0.015464
15042,0.9668,7.8004,4.4151,2.3248,15.5071,0.017265
15043,0.9522,7.7958,4.4282,2.3007,15.4769,0.009458
15044,0.9769,7.7522,4.4567,2.3173,15.5031,0.038416
15045,0.9645,7.7942,4.437,2.3293,15.525,0.066546
15046,0.9494,7.6959,4.4275,2.3289,15.4017,0.05554
15047,0.9104,8.1856,4.4663,2.3478,15.9101,0.038003
15048,0.9703,7.8069,4.4441,2.3403,15.5616,0.079737
15049,0.9646,7.8834,4.3924,2.345,15.5854,0.099441
15050,0.9327,7.6955,4.4651,2.304,15.3974,0.069442
15051,0.9155,7.8543,4.4846,2.3113,15.5658,0.076301
15052,1.004,7.7302,4.4177,2.3118,15.4636,0.152797
15053,1.0123,7.7819,4.4247,2.3104,15.5293,0.125681
15054,0.9678,7.7396,4.4189,2.3253,15.4516,0.039874
15055,0.9273,7.8987,4.4042,2.3228,15.5529,0.035743
15056,0.9479,7.7532,4.4014,2.3375,15.44,0.052821
15057,0.9427,7.7971,4.3966,2.33,15.4665,0.023606
15058,0.9682,7.7409,4.3936,2.3509,15.4536,0.029015
15059,0.924,7.7905,4.4442,2.3176,15.4763,0.020513
15060,0.9894,7.8117,4.4155,2.3141,15.5308,0.015823
15061,0.964,7.769,4.3798,2.3129,15.4257,0.011544
15062,0.9857,7.7365,4.4203,2.3164,15.4589,0.011212
15063,0.926,7.8814,4.3984,2.3349,15.5407,0.012782
15064,0.9451,7.6874,4.4575,2.3395,15.4294,0.014975
15065,0.9436,7.8043,4.4367,2.3309,15.5156,0.013451
15066,0.9639,7.7245,4.3954,2.336,15.4198,0.013192
15067,0.926,7.8254,4.3903,2.334,15.4757,0.015211
15068,0.9465,7.7496,4.4433,2.3107,15.4501,0.012677
15069,0.9814,7.7252,4.4733,2.3031,15.483,0.005973
15070,0.9941,7.7021,4.3655,2.31,15.3717,0.006074
15071,0.9363,7.8467,4.3603,2.338,15.4813,0.006333
15072,0.9472,7.7201,4.3189,2.316,15.3023,0.00468
15073,0.9321,7.6982,4.3011,2.3264,15.2579,0.005225
15074,0.9644,8.0053,4.3069,2.3635,15.64,0.001846
15075,0.9193,7.802,4.3401,2.3138,15.3753,0.001841
15076,0.977,7.7246,4.3411,2.3379,15.3806,0.001892
15077,0.9683,7.7658,4.3248,2.3215,15.3804,0.001322
15078,0.9717,7.6553,4.3456,2.3426,15.3152,0.002059
15079,0.9128,7.7919,4.3848,2.3315,15.4211,0.001557
15080,0.9539,7.6789,4.3361,2.3636,15.3325,0.001743
15081,0.9629,7.7468,4.3532,2.3727,15.4356,0.001904
15082,0.9719,7.8174,4.3169,2.3177,15.4238,0.001931
15083,0.9132,7.8447,4.3533,2.3241,15.4353,0.001829
15084,0.9682,7.7282,4.3321,2.3204,15.3489,0.001528
15085,0.9522,7.7269,4.3216,2.3233,15.324,0.002136
15086,0.9675,7.7221,4.3163,2.3207,15.3265,0.002066
15087,0.9174,7.74,4.3273,2.3504,15.3351,0.0018
15088,0.9476,7.8198,4.3304,2.3554,15.4532,0.002158
15089,0.9455,7.8079,4.3428,2.3399,15.4361,0.004718
15090,0.9811,7.7562,4.3225,2.2966,15.3564,0.009858
15091,0.9622,7.7918,4.3524,2.3256,15.432,0.012726
15092,0.9509,7.7154,4.3665,2.3154,15.3481,0.010859
15093,0.9548,7.7867,4.3503,2.3385,15.4303,0.00544
15094,0.9698,7.7924,4.3365,2.3202,15.4189,0.005193
15095,0.9157,7.8127,4.3261,2.3612,15.4156,0.006333
15096,0.9501,7.7053,4.298,2.3488,15.3021,0.004985
15097,0.9424,7.8066,4.3236,2.3125,15.3851,0.003809
15098,0.9958,7.7134,4.3521,2.3174,15.3787,0.007493
15099,0.9486,7.8111,4.4009,2.3112,15.4718,0.005652
15100,0.9505,8.0748,4.3273,2.3353,15.6878,0.009919
15101,0.9588,7.8297,4.3604,2.3236,15.4724,0.010926
15102,0.9692,7.6702,4.3059,2.3396,15.2849,0.011395
15103,0.9275,7.8779,4.3183,2.3436,15.4674,0.016385
15104,0.9429,7.7521,4.3476,2.3442,15.3869,0.013242
15105,0.949,7.7398,4.3041,2.3052,15.298,0.045261
15106,1.003,7.8356,4.3785,2.3163,15.5335,0.088406
15107,0.9469,7.8292,4.3595,2.3248,15.4603,0.159775
15108,0.9443,7.8387,4.3393,2.3332,15.4556,0.081464
15109,0.9529,7.7168,4.3384,2.3276,15.3357,0.023417
15110,0.9632,7.7439,4.3428,2.353,15.4028,0.023444
15111,0.9282,7.7918,4.3843,2.3376,15.4419,0.101264
15112,0.9443,7.7341,4.3055,2.3043,15.2881,0.176159
15113,0.9907,7.7019,4.3341,2.305,15.3317,0.192284
15114,1.0047,7.6584,4.3847,2.3081,15.3558,0.181171
15115,0.9105,8.5464,4.3337,2.3106,16.1012,0.056335
15116,0.9458,7.7495,4.3281,2.3419,15.3652,0.037166
15117,0.9436,7.865,4.3359,2.3325,15.4769,0.026618
15118,0.9824,7.7031,4.324,2.3346,15.3441,0.027324
15119,0.9127,7.7451,4.3905,2.3613,15.4097,0.00202
15120,1.0702,8.0973,4.4892,2.3263,15.983,0.002983
15121,0.9463,7.7988,4.3157,2.3401,15.401,0.022971
15122,0.9587,7.8038,4.317,2.3084,15.388,0.01956
15123,0.9393,7.8272,4.3685,2.3053,15.4403,0.003443
15124,0.9528,7.8034,4.3804,2.3178,15.4543,0.004163
15125,0.9366,7.7948,4.339,2.3421,15.4125,0.006696
15126,0.9643,7.728,4.3417,2.3493,15.3834,0.007437
15127,0.9294,8.1083,4.3496,2.3376,15.725,0.006149
15128,0.9554,7.8135,4.3158,2.3592,15.4439,0.006833
15129,0.9495,7.7765,4.3292,2.3536,15.4088,0.007491
15130,0.974,7.7788,4.3788,2.3102,15.4419,0.008312
15131,0.9488,7.7407,4.3749,2.3222,15.3866,0.003996
15132,0.969,7.7532,4.4075,2.3087,15.4384,0.009568
15133,0.9398,7.7841,4.3233,2.3347,15.3819,0.015625
15134,0.9647,7.6782,4.3403,2.3263,15.3095,0.009142
15135,0.9327,7.7993,4.3719,2.3397,15.4436,0.009
15136,0.9488,7.7813,4.3493,2.3604,15.4398,0.007821
15137,0.9529,7.7508,4.3398,2.3019,15.3454,0.007551
15138,0.9884,7.7331,4.4147,2.3194,15.4557,0.00622
15139,0.9666,7.771,4.3396,2.3227,15.3999,0.005606
15140,0.9697,7.8496,4.3353,2.3238,15.4784,0.036648
15141,0.9671,7.7911,4.3176,2.3302,15.4059,0.137897
15142,0.9612,7.7974,4.2885,2.3241,15.3712,0.018295
15143,0.9206,7.7776,4.3513,2.3587,15.4082,0.018105
15144,0.9795,7.7234,4.3246,2.3375,15.365,0.009826
15145,0.9687,7.6943,4.4249,2.3163,15.4042,0.008563
15146,1.013,7.7025,4.3278,2.3114,15.3546,0.008425
15147,0.9255,7.9059,4.3385,2.2988,15.4687,0.00898
15148,0.9356,7.7096,4.3817,2.322,15.3489,0.017579
15149,0.9299,7.74,4.4161,2.3385,15.4244,0.008765
15150,0.9663,7.7058,4.2909,2.3492,15.3122,0.009198
15151,0.9299,7.7237,4.3521,2.36,15.3657,0.010707
15152,0.9533,7.7691,4.486,2.3042,15.5126,0.01409
15153,0.9697,8.1145,4.3959,2.3181,15.7983,0.011324
15154,0.9989,7.7562,4.4095,2.2998,15.4645,0.011065
15155,0.9921,7.7968,4.426,2.3066,15.5216,0.01252
15156,0.9413,7.7403,4.366,2.346,15.3937,0.015141
15157,0.9519,7.7602,4.4096,2.3365,15.4582,0.015154
15158,0.9651,7.7473,4.3886,2.3368,15.4377,0.001089
15159,0.9166,7.8175,4.3397,2.3561,15.4299,0.000845
15160,0.9712,7.751,4.4252,2.3248,15.4722,0.001901
15161,0.9765,7.9257,4.4098,2.3296,15.6417,0.000896
15162,0.9972,7.6679,4.3866,2.3128,15.3646,0.001634
15163,0.9458,7.8266,4.418,2.3057,15.496,0.001637
15164,0.9666,7.7488,4.3637,2.3185,15.3976,0.001207
15165,0.982,7.8142,4.3205,2.3328,15.4495,0.001608
15166,0.9695,7.7138,4.4109,2.3393,15.4334,0.002082
15167,0.9234,7.7062,4.4201,2.3432,15.3929,0.003183
15168,0.969,7.7228,4.3565,2.3439,15.392,0.002744
15169,0.9741,7.732,4.3751,2.3088,15.3899,0.002597
15170,0.9892,7.7523,4.3936,2.318,15.4532,0.002998
15171,0.9496,7.7844,4.3375,2.3166,15.3881,0.003171
15172,0.9683,7.7459,4.3374,2.3369,15.3885,0.003108
15173,0.9694,7.8033,4.3136,2.3412,15.4275,0.004455
15174,0.9749,7.7379,4.3357,2.3434,15.3919,0.00427
15175,0.9139,7.8139,4.3906,2.3586,15.4771,0.00339
15176,0.9331,7.7827,4.3387,2.3055,15.36,0.004122
15177,0.9897,7.8238,4.3199,2.315,15.4485,0.006582
15178,1.0004,7.7811,4.3767,2.3323,15.4905,0.008861
15179,0.8918,7.7474,4.441,2.3353,15.4156,0.025231
15180,0.957,8.2777,4.3327,2.3269,15.8943,0.011588
15181,0.9595,7.8455,4.3324,2.3297,15.4671,0.007562
15182,0.9198,7.8141,4.3605,2.3448,15.4392,0.02109
15183,0.8995,7.7452,4.4166,2.3533,15.4147,0.008351
15184,0.9534,7.8006,4.4215,2.3333,15.5089,0.007142
15185,0.9214,7.8115,4.3014,2.2978,15.3321,0.008954
15186,0.9307,8.6287,4.3309,2.3355,16.2258,0.022424
15187,0.9552,7.8088,4.3102,2.3067,15.3809,0.310771
15188,0.9535,7.7469,4.2933,2.3183,15.312,0.876304
15189,0.9121,7.8184,4.3419,2.3387,15.4111,0.737557
15190,0.9444,7.8033,4.4158,2.3331,15.4966,0.206316
15191,0.9375,7.7615,4.3924,2.3369,15.4283,0.006352
15192,0.914,8.6651,4.4328,2.343,16.3549,0.013522
15193,0.9632,7.829,4.4097,2.351,15.5529,0.085177
15194,0.9207,7.7934,4.3585,2.3481,15.4207,0.214195
15195,0.8935,7.7882,4.368,2.3445,15.3942,0.230476
15196,0.9744,7.7563,4.4221,2.3203,15.4731,0.216298
15197,0.9796,7.8612,4.3992,2.3106,15.5506,0.512143
15198,0.9696,7.808,4.4923,2.3347,15.6045,0.626274
15199,0.9698,7.8231,4.4094,2.3117,15.514,0.491954
15200,0.9295,7.7845,4.4032,2.3334,15.4506,0.795298
15201,0.9335,7.9197,4.4259,2.3265,15.6057,0.70192
15202,0.9534,7.7423,4.4968,2.3232,15.5158,0.784009
15203,0.9175,7.8212,4.5073,2.3313,15.5772,0.702973
15204,0.9645,7.7803,4.4074,2.3341,15.4863,0.524979
15205,0.96,7.7966,4.3777,2.3277,15.462,0.599624
15206,0.9573,8.0697,4.4866,2.3227,15.8363,0.753744
15207,0.9063,7.8712,4.5538,2.3186,15.6498,0.691437
15208,0.9907,7.766,4.4096,2.312,15.4783,0.652975
15209,0.9877,7.8642,4.4123,2.3032,15.5674,0.577306
15210,0.9551,7.8162,4.4243,2.3251,15.5207,0.595413
15211,0.8921,8.5857,4.4329,2.3084,16.2191,0.818542
15212,0.9852,7.7517,4.4093,2.3403,15.4865,0.748854
15213,0.975,7.8349,4.3757,2.3414,15.5271,0.819378
15214,0.9382,7.8025,4.5192,2.3471,15.6071,0.871104
15215,0.8978,7.8613,4.431,2.3292,15.5193,0.825218
15216,0.9673,7.8359,4.4199,2.3617,15.5848,0.80675
15217,0.9781,7.8752,4.4133,2.3415,15.6081,0.649728
15218,0.9363,7.7862,4.4924,2.32,15.5348,0.615428
15219,0.9061,7.7961,4.5438,2.3043,15.5503,0.532605
15220,0.9915,7.812,4.4281,2.3092,15.5408,0.741929
15221,1.001,7.7791,4.4032,2.3163,15.4995,0.574949
15222,0.9353,7.789,4.5134,2.3122,15.5498,0.536143
15223,0.9152,8.45,4.4807,2.3166,16.1625,0.469752
15224,0.9609,7.822,4.3756,2.354,15.5125,0.488026
15225,0.964,7.812,4.415,2.3327,15.5237,0.952315
15226,0.9377,7.7181,4.3689,2.3394,15.3641,0.999989
15227,0.8924,8.3506,4.433,2.3218,15.9978,0.999999
15228,0.9659,7.7695,4.4064,2.3294,15.4712,1.0
15229,0.9771,7.7175,4.39,2.3386,15.4232,0.999998
15230,0.9386,7.6823,4.4168,2.3091,15.3468,0.99988
15231,0.9222,8.3387,4.411,2.3181,15.99,0.999409
15232,0.9987,7.8132,4.4179,2.3203,15.5501,0.990406
15233,1.0028,8.1406,4.4856,2.3354,15.9644,0.974648
15234,1.0197,7.7472,4.3657,2.3098,15.4424,0.960759
15235,0.9289,7.8387,4.3963,2.2987,15.4626,0.932476
15236,0.9553,7.7516,4.4097,2.3335,15.4501,0.889579
15237,0.9421,7.7534,4.372,2.3351,15.4025,0.853134
15238,0.9926,7.729,4.4087,2.3475,15.4778,0.858456
15239,0.9194,7.8698,4.3955,2.34,15.5248,0.889499
15240,0.9496,7.7628,4.422,2.3454,15.4798,0.887421
15241,0.9543,7.7896,4.3948,2.308,15.4467,0.868157
15242,1.0101,7.76,4.3687,2.3193,15.458,0.869386
15243,0.9492,7.8257,4.4078,2.3021,15.4848,0.848351
15244,0.9614,7.7506,4.4008,2.3282,15.4411,0.846432
15245,0.9464,7.7098,4.3923,2.3319,15.3803,0.849808
15246,0.9673,7.7818,4.4621,2.3385,15.5496,0.832572
15247,0.9345,7.7923,4.4935,2.3466,15.567,0.802729
15248,0.9737,7.84,4.5572,2.3743,15.7451,0.798976
15249,0.9525,8.2576,4.7346,2.3371,16.2819,0.885084
15250,0.9595,7.8039,4.5512,2.3466,15.6611,0.999988
15251,0.8952,8.3821,4.3772,2.3529,16.0074,1.0
15252,0.9581,7.7408,4.4399,2.337,15.4758,1.0
15253,0.9472,7.7164,4.384,2.3125,15.36,1.0
15254,1.0105,7.7418,4.4274,2.3301,15.5098,1.0
15255,0.9439,7.8248,4.4596,2.3229,15.5513,0.999997
15256,0.9751,7.7883,4.4526,2.3021,15.5181,0.999974
15257,0.9844,7.7453,4.4569,2.333,15.5197,0.999781
15258,0.9473,7.755,4.4247,2.3357,15.4626,0.987646
15259,0.8992,8.2006,4.4104,2.3524,15.8626,0.970316
15260,0.9908,7.8095,4.4185,2.3455,15.5644,0.945266
15261,0.9736,7.8692,4.3952,2.3537,15.5916,0.90176
15262,0.9438,7.78,4.5182,2.3583,15.6003,0.850664
15263,0.9403,7.738,4.4939,2.3219,15.4941,0.757821
15264,0.9696,7.7901,4.4112,2.3228,15.4936,0.814418
15265,0.9558,7.7515,4.4063,2.3141,15.4277,0.832558
15266,0.9366,7.7797,4.511,2.318,15.5453,0.833189
15267,0.9426,7.9586,4.5234,2.3271,15.7517,0.984657
15268,0.9858,7.7687,4.4295,2.3612,15.5452,0.999988
15269,0.9261,7.7941,4.378,2.3307,15.4289,1.0
15270,0.9433,7.7209,4.3757,2.3218,15.3618,1.0
15271,0.943,7.8075,4.4279,2.3444,15.5229,0.999975
15272,0.9795,7.7577,4.4578,2.3179,15.5128,0.999789
15273,0.9233,7.7998,4.4912,2.3199,15.5342,0.98317
15274,1.0247,7.8067,4.4247,2.3057,15.5619,0.985179
15275,1.011,7.7476,4.4476,2.3139,15.5201,0.903507
15276,0.9549,7.679,4.4267,2.3395,15.4001,0.903027
15277,0.8937,7.8128,4.4118,2.3305,15.4488,0.904358
15278,0.981,7.7729,4.4221,2.3491,15.5251,0.883721
15279,0.9687,7.8508,4.4145,2.3573,15.5914,0.893196
15280,0.9438,7.736,4.4401,2.3823,15.5023,0.88306
15281,0.9002,7.8497,4.4459,2.3102,15.506,0.878559
15282,0.9604,7.7833,4.432,2.3189,15.4946,0.905
15283,0.9958,7.8054,4.4367,2.3161,15.5541,0.945521
15284,0.9565,7.701,4.4401,2.3175,15.415,0.836625
15285,0.9067,7.8787,4.3927,2.3393,15.5174,0.72709
15286,0.982,8.1093,4.3945,2.3315,15.8174,0.892445
15287,0.9645,7.7811,4.3595,2.3383,15.4434,0.575896
15288,0.9458,7.7449,4.4073,2.3275,15.4255,0.483762
15289,0.8949,7.7435,4.3885,2.3608,15.3877,0.493434
15290,0.9688,7.826,4.4466,2.3508,15.5922,0.428811
15291,0.9676,7.7688,4.4181,2.295,15.4496,0.405009
15292,0.9966,7.7103,4.4802,2.3073,15.4944,0.322082
15293,0.9372,7.8521,4.4198,2.3201,15.5292,0.480614
15294,0.9786,7.8661,4.4639,2.3177,15.6264,0.512177
15295,0.9783,7.8236,4.4136,2.3313,15.5468,0.464637
15296,0.9523,7.7721,4.4312,2.3403,15.4959,0.451697
15297,0.898,7.871,4.392,2.3337,15.4948,0.462294
15298,0.9835,7.7894,4.4113,2.3303,15.5145,0.485553
15299,0.9676,7.81,4.3958,2.3481,15.5215,0.475637
15300,0.9567,7.7402,4.4824,2.3039,15.4832,0.483579
15301,0.9346,7.8612,4.4583,2.3135,15.5676,0.477231
15302,1.0216,7.6748,4.4273,2.3091,15.4329,0.52797
15303,0.9737,7.9126,4.442,2.302,15.6303,0.551268
15304,0.9461,7.732,4.3717,2.3586,15.4084,0.520763
15305,0.9073,7.875,4.3813,2.3423,15.5059,0.867944
15306,0.9732,7.7704,4.391,2.3317,15.4662,0.826798
15307,0.9642,7.7292,4.3547,2.3458,15.3939,0.8131
15308,0.9387,7.7084,4.4346,2.3357,15.4173,0.81381
15309,0.8904,7.8212,4.3887,2.2984,15.3987,0.702608
